Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Anthony Mason,PF,30.0,73.0,3143.0,433.0,825.0,0.525,1.0,3.0,0.333,432.0,822.0,0.526,0.525,319.0,428.0,0.745,186.0,643.0,829.0,414.0,76.0,33.0,165.0,202.0,1186.0,OOR
Tony Massenburg,PF,29.0,79.0,1954.0,219.0,452.0,0.485,0.0,1.0,0.0,219.0,451.0,0.486,0.485,130.0,206.0,0.631,222.0,295.0,517.0,23.0,38.0,50.0,91.0,217.0,568.0,OOR
Vernon Maxwell,SG,31.0,72.0,2068.0,340.0,906.0,0.375,115.0,372.0,0.309,225.0,534.0,0.421,0.439,134.0,180.0,0.744,27.0,132.0,159.0,153.0,87.0,19.0,121.0,168.0,929.0,OOR
Lee Mayberry,PG,26.0,80.0,1952.0,149.0,370.0,0.403,83.0,221.0,0.376,66.0,149.0,0.443,0.515,29.0,46.0,0.63,29.0,105.0,134.0,329.0,60.0,8.0,90.0,159.0,410.0,OOR
Walter McCarty,PF,22.0,35.0,192.0,26.0,68.0,0.382,4.0,14.0,0.286,22.0,54.0,0.407,0.412,8.0,14.0,0.571,8.0,15.0,23.0,13.0,7.0,9.0,17.0,38.0,64.0,OOR
Amal McCaskill,C,23.0,17.0,109.0,10.0,32.0,0.313,0.0,2.0,0.0,10.0,30.0,0.333,0.313,8.0,12.0,0.667,4.0,18.0,22.0,7.0,3.0,5.0,11.0,7.0,28.0,OOR
George McCloud,SF,29.0,64.0,1493.0,238.0,578.0,0.412,99.0,254.0,0.39,139.0,324.0,0.429,0.497,83.0,101.0,0.822,36.0,143.0,179.0,109.0,61.0,8.0,61.0,126.0,658.0,OOR
Xavier McDaniel,PF,33.0,62.0,1170.0,138.0,355.0,0.389,5.0,25.0,0.2,133.0,330.0,0.403,0.396,65.0,89.0,0.73,124.0,194.0,318.0,65.0,36.0,17.0,70.0,144.0,346.0,OOR
Antonio McDyess,PF,22.0,74.0,2565.0,536.0,1157.0,0.463,6.0,35.0,0.171,530.0,1122.0,0.472,0.466,274.0,387.0,0.708,155.0,382.0,537.0,106.0,62.0,126.0,199.0,276.0,1352.0,OOR
Jim McIlvaine,C,24.0,82.0,1477.0,130.0,276.0,0.471,1.0,7.0,0.143,129.0,269.0,0.48,0.473,53.0,107.0,0.495,132.0,198.0,330.0,23.0,39.0,164.0,62.0,247.0,314.0,OOR
Jeff McInnis,PG,22.0,13.0,117.0,23.0,49.0,0.469,12.0,26.0,0.462,11.0,23.0,0.478,0.592,7.0,10.0,0.7,2.0,4.0,6.0,18.0,2.0,1.0,13.0,16.0,65.0,OOR
Derrick McKey,SF,30.0,50.0,1449.0,148.0,379.0,0.391,15.0,58.0,0.259,133.0,321.0,0.414,0.41,89.0,123.0,0.724,80.0,161.0,241.0,135.0,47.0,30.0,83.0,141.0,400.0,OOR
Aaron McKie,SG,24.0,83.0,1625.0,150.0,365.0,0.411,41.0,103.0,0.398,109.0,262.0,0.416,0.467,92.0,110.0,0.836,40.0,181.0,221.0,161.0,77.0,22.0,90.0,130.0,433.0,OOR
Nate McMillan,PG,32.0,37.0,798.0,61.0,149.0,0.409,28.0,84.0,0.333,33.0,65.0,0.508,0.503,19.0,29.0,0.655,15.0,103.0,118.0,140.0,58.0,6.0,32.0,78.0,169.0,OOR
Loren Meyer,PF,24.0,54.0,708.0,108.0,244.0,0.443,4.0,7.0,0.571,104.0,237.0,0.439,0.451,46.0,64.0,0.719,53.0,92.0,145.0,19.0,11.0,15.0,62.0,125.0,266.0,OOR
Anthony Miller,PF,25.0,1.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,OOR
Oliver Miller,C,26.0,61.0,1152.0,123.0,238.0,0.517,0.0,2.0,0.0,123.0,236.0,0.521,0.517,48.0,79.0,0.608,105.0,201.0,306.0,87.0,47.0,63.0,90.0,181.0,294.0,OOR
Reggie Miller,SG,31.0,81.0,2966.0,552.0,1244.0,0.444,229.0,536.0,0.427,323.0,708.0,0.456,0.536,418.0,475.0,0.88,53.0,233.0,286.0,273.0,75.0,25.0,166.0,172.0,1751.0,OOR
Chris Mills,SF,27.0,80.0,3167.0,405.0,894.0,0.453,86.0,220.0,0.391,319.0,674.0,0.473,0.501,176.0,209.0,0.842,118.0,379.0,497.0,198.0,86.0,41.0,120.0,222.0,1072.0,OOR
Terry Mills,PF,29.0,79.0,1997.0,312.0,702.0,0.444,175.0,415.0,0.422,137.0,287.0,0.477,0.569,58.0,70.0,0.829,68.0,309.0,377.0,99.0,35.0,27.0,85.0,161.0,857.0,OOR
Greg Minor,SF,25.0,23.0,547.0,94.0,196.0,0.48,1.0,8.0,0.125,93.0,188.0,0.495,0.482,31.0,36.0,0.861,30.0,50.0,80.0,34.0,15.0,2.0,22.0,45.0,220.0,OOR
Sam Mitchell,SF,33.0,82.0,2044.0,269.0,603.0,0.446,4.0,25.0,0.16,265.0,578.0,0.458,0.449,224.0,295.0,0.759,112.0,214.0,326.0,79.0,51.0,20.0,93.0,232.0,766.0,OOR
Eric Mobley,C,26.0,28.0,307.0,28.0,63.0,0.444,0.0,0.0,0.0,28.0,63.0,0.444,0.444,16.0,30.0,0.533,30.0,28.0,58.0,14.0,5.0,10.0,29.0,44.0,72.0,OOR
Eric Montross,C,25.0,78.0,1828.0,159.0,349.0,0.456,0.0,0.0,0.0,159.0,349.0,0.456,0.456,21.0,62.0,0.339,181.0,337.0,518.0,61.0,20.0,73.0,77.0,268.0,339.0,OOR
Tracy Moore,SG,31.0,27.0,237.0,33.0,85.0,0.388,11.0,43.0,0.256,22.0,42.0,0.524,0.453,22.0,31.0,0.71,11.0,15.0,26.0,20.0,5.0,0.0,14.0,19.0,99.0,OOR
Chris Morris,SF,31.0,73.0,977.0,122.0,299.0,0.408,31.0,113.0,0.274,91.0,186.0,0.489,0.46,39.0,54.0,0.722,37.0,125.0,162.0,43.0,29.0,24.0,45.0,121.0,314.0,OOR
Lawrence Moten,SG,24.0,67.0,1214.0,171.0,441.0,0.388,41.0,141.0,0.291,130.0,300.0,0.433,0.434,64.0,99.0,0.646,43.0,76.0,119.0,129.0,48.0,24.0,81.0,83.0,447.0,OOR
Alonzo Mourning,C,26.0,66.0,2320.0,473.0,885.0,0.534,1.0,9.0,0.111,472.0,876.0,0.539,0.535,363.0,565.0,0.642,189.0,467.0,656.0,104.0,56.0,189.0,226.0,272.0,1310.0,OOR
Chris Mullin,SF,33.0,79.0,2733.0,438.0,792.0,0.553,83.0,202.0,0.411,355.0,590.0,0.602,0.605,184.0,213.0,0.864,75.0,242.0,317.0,322.0,130.0,33.0,192.0,155.0,1143.0,OOR
Eric Murdock,PG,28.0,12.0,114.0,15.0,33.0,0.455,4.0,10.0,0.4,11.0,23.0,0.478,0.515,11.0,12.0,0.917,1.0,10.0,11.0,24.0,9.0,2.0,11.0,9.0,45.0,OOR
Gheorghe Mureșan,C,25.0,73.0,1849.0,327.0,541.0,0.604,0.0,0.0,0.0,327.0,541.0,0.604,0.604,123.0,199.0,0.618,141.0,340.0,481.0,29.0,43.0,96.0,117.0,230.0,777.0,OOR
Lamond Murray,SF,23.0,74.0,1295.0,181.0,435.0,0.416,31.0,91.0,0.341,150.0,344.0,0.436,0.452,156.0,211.0,0.739,85.0,148.0,233.0,57.0,53.0,29.0,86.0,113.0,549.0,OOR
Tracy Murray,SF,25.0,82.0,1814.0,288.0,678.0,0.425,106.0,300.0,0.353,182.0,378.0,0.481,0.503,135.0,161.0,0.839,84.0,169.0,253.0,78.0,69.0,19.0,86.0,150.0,817.0,OOR
Dikembe Mutombo,C,30.0,80.0,2973.0,380.0,721.0,0.527,0.0,0.0,0.0,380.0,721.0,0.527,0.527,306.0,434.0,0.705,268.0,661.0,929.0,110.0,49.0,264.0,186.0,249.0,1066.0,OOR
Martin Müürsepp,PF,22.0,42.0,348.0,54.0,131.0,0.412,4.0,24.0,0.167,50.0,107.0,0.467,0.427,44.0,70.0,0.629,35.0,32.0,67.0,20.0,12.0,11.0,18.0,58.0,156.0,OOR
Steve Nash,PG,22.0,65.0,684.0,74.0,175.0,0.423,23.0,55.0,0.418,51.0,120.0,0.425,0.489,42.0,51.0,0.824,16.0,47.0,63.0,138.0,20.0,0.0,63.0,92.0,213.0,OOR
Ruben Nembhard,SG-PG,24.0,10.0,113.0,16.0,37.0,0.432,0.0,6.0,0.0,16.0,31.0,0.516,0.432,8.0,10.0,0.8,3.0,5.0,8.0,17.0,9.0,0.0,8.0,12.0,40.0,OOR
Ivano Newbill,PF,26.0,72.0,850.0,40.0,91.0,0.44,0.0,0.0,0.0,40.0,91.0,0.44,0.44,20.0,52.0,0.385,76.0,128.0,204.0,24.0,28.0,15.0,42.0,115.0,100.0,OOR
Johnny Newman,SF,33.0,82.0,2060.0,246.0,547.0,0.45,34.0,98.0,0.347,212.0,449.0,0.472,0.481,189.0,247.0,0.765,66.0,120.0,186.0,116.0,73.0,17.0,115.0,257.0,715.0,OOR
Gaylon Nickerson,SG,27.0,4.0,42.0,4.0,12.0,0.333,0.0,2.0,0.0,4.0,10.0,0.4,0.333,7.0,7.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,15.0,OOR
Ken Norman,SF,32.0,17.0,220.0,27.0,94.0,0.287,6.0,38.0,0.158,21.0,56.0,0.375,0.319,4.0,12.0,0.333,8.0,31.0,39.0,12.0,7.0,3.0,18.0,17.0,64.0,OOR
Moochie Norris,PG,23.0,8.0,89.0,4.0,22.0,0.182,2.0,10.0,0.2,2.0,12.0,0.167,0.227,2.0,5.0,0.4,3.0,9.0,12.0,23.0,4.0,0.0,5.0,5.0,12.0,OOR
Ed O'Bannon,SF,24.0,64.0,809.0,93.0,279.0,0.333,18.0,70.0,0.257,75.0,209.0,0.359,0.366,31.0,35.0,0.886,50.0,98.0,148.0,39.0,29.0,12.0,20.0,97.0,235.0,OOR
Jermaine O'Neal,PF,18.0,45.0,458.0,69.0,153.0,0.451,0.0,1.0,0.0,69.0,152.0,0.454,0.451,47.0,78.0,0.603,39.0,85.0,124.0,8.0,2.0,26.0,27.0,46.0,185.0,OOR
Shaquille O'Neal,C,24.0,51.0,1941.0,552.0,991.0,0.557,0.0,4.0,0.0,552.0,987.0,0.559,0.557,232.0,479.0,0.484,195.0,445.0,640.0,159.0,46.0,147.0,146.0,180.0,1336.0,OOR
Charles Oakley,PF,33.0,80.0,2873.0,339.0,694.0,0.488,5.0,19.0,0.263,334.0,675.0,0.495,0.492,181.0,224.0,0.808,246.0,535.0,781.0,221.0,111.0,21.0,171.0,305.0,864.0,OOR
Hakeem Olajuwon,C,34.0,78.0,2852.0,727.0,1426.0,0.51,5.0,16.0,0.313,722.0,1410.0,0.512,0.512,351.0,446.0,0.787,173.0,543.0,716.0,236.0,117.0,173.0,281.0,249.0,1810.0,OOR
Jimmy Oliver,SG,27.0,4.0,43.0,4.0,13.0,0.308,1.0,6.0,0.167,3.0,7.0,0.429,0.346,2.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,0.0,3.0,2.0,11.0,OOR
Greg Ostertag,C,23.0,77.0,1818.0,210.0,408.0,0.515,0.0,4.0,0.0,210.0,404.0,0.52,0.515,139.0,205.0,0.678,180.0,385.0,565.0,27.0,24.0,152.0,74.0,233.0,559.0,OOR
Bo Outlaw,PF,25.0,82.0,2195.0,254.0,417.0,0.609,0.0,8.0,0.0,254.0,409.0,0.621,0.609,117.0,232.0,0.504,174.0,280.0,454.0,157.0,94.0,142.0,107.0,227.0,625.0,OOR
Doug Overton,PG,27.0,61.0,634.0,81.0,190.0,0.426,10.0,40.0,0.25,71.0,150.0,0.473,0.453,45.0,48.0,0.938,18.0,50.0,68.0,101.0,24.0,0.0,39.0,44.0,217.0,OOR
Billy Owens,SF,27.0,66.0,1995.0,299.0,640.0,0.467,25.0,72.0,0.347,274.0,568.0,0.482,0.487,101.0,145.0,0.697,134.0,258.0,392.0,187.0,62.0,25.0,133.0,187.0,724.0,OOR
Ray Owes,PF,24.0,57.0,592.0,75.0,180.0,0.417,1.0,5.0,0.2,74.0,175.0,0.423,0.419,26.0,46.0,0.565,64.0,99.0,163.0,15.0,15.0,20.0,23.0,86.0,177.0,OOR
Robert Pack,PG,27.0,54.0,1782.0,272.0,693.0,0.392,31.0,112.0,0.277,241.0,581.0,0.415,0.415,196.0,243.0,0.807,28.0,118.0,146.0,452.0,94.0,6.0,217.0,139.0,771.0,OOR
Robert Parish,C,43.0,43.0,406.0,70.0,143.0,0.49,0.0,0.0,0.0,70.0,143.0,0.49,0.49,21.0,31.0,0.677,42.0,47.0,89.0,22.0,6.0,19.0,28.0,40.0,161.0,OOR
Cherokee Parks,PF,24.0,76.0,961.0,103.0,202.0,0.51,0.0,1.0,0.0,103.0,201.0,0.512,0.51,46.0,76.0,0.605,83.0,112.0,195.0,34.0,41.0,48.0,32.0,150.0,252.0,OOR
Gary Payton,PG,28.0,82.0,3213.0,706.0,1482.0,0.476,119.0,380.0,0.313,587.0,1102.0,0.533,0.517,254.0,355.0,0.715,106.0,272.0,378.0,583.0,197.0,13.0,215.0,208.0,1785.0,OOR
Anthony Peeler,SG,27.0,72.0,2291.0,402.0,1011.0,0.398,128.0,343.0,0.373,274.0,668.0,0.41,0.461,109.0,133.0,0.82,54.0,193.0,247.0,256.0,105.0,17.0,157.0,168.0,1041.0,OOR
Will Perdue,C,31.0,65.0,1918.0,233.0,410.0,0.568,0.0,0.0,0.0,233.0,410.0,0.568,0.568,99.0,171.0,0.579,251.0,387.0,638.0,38.0,32.0,102.0,87.0,184.0,565.0,OOR
Sam Perkins,C,35.0,81.0,1976.0,290.0,661.0,0.439,122.0,309.0,0.395,168.0,352.0,0.477,0.531,187.0,229.0,0.817,74.0,226.0,300.0,103.0,69.0,49.0,77.0,134.0,889.0,OOR
Elliot Perry,PG,27.0,82.0,1595.0,217.0,458.0,0.474,49.0,137.0,0.358,168.0,321.0,0.523,0.527,79.0,106.0,0.745,24.0,100.0,124.0,247.0,98.0,3.0,111.0,117.0,562.0,OOR
Wesley Person,SG,25.0,80.0,2326.0,409.0,903.0,0.453,171.0,414.0,0.413,238.0,489.0,0.487,0.548,91.0,114.0,0.798,68.0,224.0,292.0,123.0,86.0,20.0,76.0,102.0,1080.0,OOR
Bobby Phills,SG,27.0,69.0,2375.0,328.0,766.0,0.428,85.0,216.0,0.394,243.0,550.0,0.442,0.484,125.0,174.0,0.718,63.0,182.0,245.0,233.0,113.0,21.0,135.0,174.0,866.0,OOR
Eric Piatkowski,SG,26.0,65.0,747.0,134.0,298.0,0.45,51.0,120.0,0.425,83.0,178.0,0.466,0.535,69.0,84.0,0.821,49.0,56.0,105.0,52.0,33.0,10.0,46.0,85.0,388.0,OOR
Ricky Pierce,SG,37.0,60.0,1250.0,239.0,497.0,0.481,42.0,95.0,0.442,197.0,402.0,0.49,0.523,139.0,155.0,0.897,36.0,85.0,121.0,80.0,28.0,9.0,68.0,97.0,659.0,OOR
Ed Pinckney,PF,33.0,27.0,273.0,23.0,43.0,0.535,0.0,0.0,0.0,23.0,43.0,0.535,0.535,20.0,25.0,0.8,25.0,40.0,65.0,6.0,8.0,9.0,19.0,30.0,66.0,OOR
Scottie Pippen,SF,31.0,82.0,3095.0,648.0,1366.0,0.474,156.0,424.0,0.368,492.0,942.0,0.522,0.531,204.0,291.0,0.701,160.0,371.0,531.0,467.0,154.0,45.0,214.0,213.0,1656.0,OOR
Olden Polynice,C,32.0,82.0,2893.0,442.0,967.0,0.457,0.0,6.0,0.0,442.0,961.0,0.46,0.457,141.0,251.0,0.562,272.0,500.0,772.0,178.0,46.0,80.0,166.0,298.0,1025.0,OOR
Terry Porter,PG,33.0,82.0,1568.0,187.0,449.0,0.416,67.0,200.0,0.335,120.0,249.0,0.482,0.491,127.0,166.0,0.765,31.0,145.0,176.0,295.0,54.0,11.0,128.0,104.0,568.0,OOR
Vitaly Potapenko,C,21.0,80.0,1238.0,186.0,423.0,0.44,1.0,2.0,0.5,185.0,421.0,0.439,0.441,92.0,125.0,0.736,105.0,112.0,217.0,40.0,26.0,34.0,109.0,216.0,465.0,OOR
Brent Price,PG,28.0,25.0,390.0,44.0,105.0,0.419,17.0,53.0,0.321,27.0,52.0,0.519,0.5,21.0,21.0,1.0,10.0,19.0,29.0,65.0,17.0,0.0,32.0,34.0,126.0,OOR
Mark Price,PG,32.0,70.0,1876.0,263.0,589.0,0.447,112.0,283.0,0.396,151.0,306.0,0.493,0.542,155.0,171.0,0.906,36.0,143.0,179.0,342.0,67.0,3.0,161.0,100.0,793.0,OOR
Dino Radja,C,29.0,25.0,874.0,149.0,339.0,0.44,0.0,1.0,0.0,149.0,338.0,0.441,0.44,51.0,71.0,0.718,44.0,167.0,211.0,48.0,23.0,48.0,70.0,76.0,349.0,OOR
Theo Ratliff,C,23.0,76.0,1292.0,179.0,337.0,0.531,0.0,0.0,0.0,179.0,337.0,0.531,0.531,81.0,116.0,0.698,109.0,147.0,256.0,13.0,29.0,111.0,56.0,181.0,439.0,OOR
Eldridge Recasner,SG,29.0,71.0,1207.0,148.0,350.0,0.423,58.0,140.0,0.414,90.0,210.0,0.429,0.506,51.0,58.0,0.879,35.0,80.0,115.0,94.0,38.0,4.0,65.0,97.0,405.0,OOR
Bryant Reeves,C,23.0,75.0,2777.0,498.0,1025.0,0.486,1.0,11.0,0.091,497.0,1014.0,0.49,0.486,216.0,307.0,0.704,174.0,436.0,610.0,160.0,29.0,67.0,175.0,270.0,1213.0,OOR
Khalid Reeves,PG,24.0,63.0,1432.0,184.0,470.0,0.391,83.0,227.0,0.366,101.0,243.0,0.416,0.48,65.0,87.0,0.747,34.0,85.0,119.0,226.0,34.0,9.0,108.0,159.0,516.0,OOR
Don Reid,PF,23.0,47.0,462.0,54.0,112.0,0.482,0.0,1.0,0.0,54.0,111.0,0.486,0.482,24.0,32.0,0.75,36.0,65.0,101.0,14.0,16.0,15.0,23.0,105.0,132.0,OOR
Shawn Respert,SG,24.0,41.0,495.0,59.0,139.0,0.424,20.0,57.0,0.351,39.0,82.0,0.476,0.496,34.0,39.0,0.872,14.0,25.0,39.0,40.0,20.0,2.0,30.0,40.0,172.0,OOR
Glen Rice,SF,29.0,79.0,3362.0,722.0,1513.0,0.477,207.0,440.0,0.47,515.0,1073.0,0.48,0.546,464.0,535.0,0.867,67.0,251.0,318.0,160.0,72.0,26.0,177.0,190.0,2115.0,Candidate
Pooh Richardson,PG,30.0,59.0,1065.0,131.0,344.0,0.381,42.0,128.0,0.328,89.0,216.0,0.412,0.442,26.0,43.0,0.605,25.0,73.0,98.0,169.0,54.0,5.0,62.0,82.0,330.0,OOR
Mitch Richmond,SG,31.0,81.0,3125.0,717.0,1578.0,0.454,204.0,477.0,0.428,513.0,1101.0,0.466,0.519,457.0,531.0,0.861,59.0,260.0,319.0,338.0,118.0,24.0,237.0,211.0,2095.0,OOR
Isaiah Rider,SG,25.0,76.0,2563.0,456.0,983.0,0.464,99.0,257.0,0.385,357.0,726.0,0.492,0.514,212.0,261.0,0.812,94.0,210.0,304.0,198.0,45.0,19.0,212.0,199.0,1223.0,OOR
Fred Roberts,PF,36.0,12.0,40.0,6.0,15.0,0.4,0.0,0.0,0.0,6.0,15.0,0.4,0.4,10.0,14.0,0.714,2.0,8.0,10.0,0.0,0.0,1.0,5.0,2.0,22.0,OOR
Stanley Roberts,C,26.0,18.0,378.0,63.0,148.0,0.426,0.0,0.0,0.0,63.0,148.0,0.426,0.426,45.0,64.0,0.703,24.0,67.0,91.0,9.0,8.0,23.0,23.0,57.0,171.0,OOR
Chris Robinson,SG,22.0,41.0,681.0,69.0,182.0,0.379,34.0,89.0,0.382,35.0,93.0,0.376,0.473,16.0,26.0,0.615,23.0,48.0,71.0,65.0,28.0,9.0,34.0,85.0,188.0,OOR
Clifford Robinson,SF,30.0,81.0,3077.0,444.0,1043.0,0.426,121.0,350.0,0.346,323.0,693.0,0.466,0.484,215.0,309.0,0.696,90.0,231.0,321.0,261.0,99.0,66.0,172.0,251.0,1224.0,OOR
David Robinson,C,31.0,6.0,147.0,36.0,72.0,0.5,0.0,0.0,0.0,36.0,72.0,0.5,0.5,34.0,52.0,0.654,19.0,32.0,51.0,8.0,6.0,6.0,8.0,9.0,106.0,OOR
Glenn Robinson,SF,24.0,80.0,3114.0,669.0,1438.0,0.465,63.0,180.0,0.35,606.0,1258.0,0.482,0.487,288.0,364.0,0.791,130.0,372.0,502.0,248.0,103.0,68.0,269.0,225.0,1689.0,OOR
James Robinson,PG,26.0,69.0,1309.0,196.0,482.0,0.407,102.0,267.0,0.382,94.0,215.0,0.437,0.512,78.0,114.0,0.684,24.0,88.0,112.0,126.0,30.0,8.0,69.0,125.0,572.0,OOR
Rumeal Robinson,PG,30.0,54.0,508.0,66.0,164.0,0.402,18.0,56.0,0.321,48.0,108.0,0.444,0.457,26.0,35.0,0.743,6.0,41.0,47.0,73.0,24.0,2.0,43.0,60.0,176.0,OOR
Dennis Rodman,PF,35.0,55.0,1947.0,128.0,286.0,0.448,5.0,19.0,0.263,123.0,267.0,0.461,0.456,50.0,88.0,0.568,320.0,563.0,883.0,170.0,32.0,19.0,111.0,172.0,311.0,OOR
Lou Roe,SF,24.0,17.0,107.0,14.0,48.0,0.292,3.0,11.0,0.273,11.0,37.0,0.297,0.323,9.0,19.0,0.474,7.0,7.0,14.0,6.0,3.0,1.0,11.0,10.0,40.0,OOR
Carlos Rogers,PF,25.0,56.0,1397.0,212.0,404.0,0.525,25.0,66.0,0.379,187.0,338.0,0.553,0.556,102.0,170.0,0.6,120.0,184.0,304.0,37.0,42.0,69.0,53.0,140.0,551.0,OOR
Rodney Rogers,SF,25.0,81.0,2480.0,408.0,884.0,0.462,65.0,180.0,0.361,343.0,704.0,0.487,0.498,191.0,288.0,0.663,137.0,274.0,411.0,222.0,88.0,61.0,221.0,272.0,1072.0,OOR
Roy Rogers,PF,23.0,82.0,1848.0,244.0,483.0,0.505,1.0,1.0,1.0,243.0,482.0,0.504,0.506,54.0,94.0,0.574,139.0,247.0,386.0,46.0,21.0,163.0,86.0,214.0,543.0,OOR
Sean Rooks,C,27.0,69.0,735.0,87.0,185.0,0.47,0.0,1.0,0.0,87.0,184.0,0.473,0.47,91.0,130.0,0.7,56.0,107.0,163.0,42.0,17.0,38.0,51.0,123.0,265.0,OOR
Jalen Rose,SF,24.0,66.0,1188.0,172.0,377.0,0.456,21.0,72.0,0.292,151.0,305.0,0.495,0.484,117.0,156.0,0.75,27.0,94.0,121.0,155.0,57.0,18.0,107.0,136.0,482.0,OOR
Malik Rose,PF,22.0,54.0,525.0,61.0,128.0,0.477,0.0,2.0,0.0,61.0,126.0,0.484,0.477,38.0,62.0,0.613,70.0,94.0,164.0,32.0,28.0,17.0,41.0,114.0,160.0,OOR
Donald Royal,SF,30.0,62.0,858.0,62.0,146.0,0.425,0.0,2.0,0.0,62.0,144.0,0.431,0.425,94.0,117.0,0.803,52.0,102.0,154.0,25.0,23.0,11.0,47.0,100.0,218.0,OOR
Clifford Rozier,C,24.0,42.0,737.0,79.0,174.0,0.454,0.0,2.0,0.0,79.0,172.0,0.459,0.454,31.0,61.0,0.508,102.0,132.0,234.0,31.0,24.0,44.0,29.0,97.0,189.0,OOR
Bryon Russell,SF,26.0,81.0,2525.0,297.0,620.0,0.479,108.0,264.0,0.409,189.0,356.0,0.531,0.566,171.0,244.0,0.701,79.0,252.0,331.0,123.0,129.0,27.0,94.0,237.0,873.0,OOR
Arvydas Sabonis,C,32.0,69.0,1762.0,328.0,658.0,0.498,49.0,132.0,0.371,279.0,526.0,0.53,0.536,223.0,287.0,0.777,114.0,433.0,547.0,146.0,63.0,84.0,151.0,203.0,928.0,OOR
Kevin Salvadori,C,26.0,23.0,154.0,12.0,33.0,0.364,0.0,0.0,0.0,12.0,33.0,0.364,0.364,13.0,18.0,0.722,6.0,19.0,25.0,10.0,2.0,13.0,12.0,17.0,37.0,OOR
Jason Sasser,SF,23.0,8.0,69.0,9.0,23.0,0.391,1.0,3.0,0.333,8.0,20.0,0.4,0.413,0.0,0.0,0.0,1.0,7.0,8.0,2.0,3.0,0.0,2.0,11.0,19.0,OOR
Danny Schayes,PF,37.0,45.0,540.0,47.0,120.0,0.392,0.0,1.0,0.0,47.0,119.0,0.395,0.392,39.0,52.0,0.75,41.0,84.0,125.0,14.0,15.0,16.0,27.0,74.0,133.0,OOR
Steve Scheffler,C,29.0,7.0,29.0,6.0,7.0,0.857,0.0,0.0,0.0,6.0,7.0,0.857,0.857,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0,5.0,5.0,13.0,OOR
Dwayne Schintzius,C,28.0,15.0,116.0,13.0,36.0,0.361,1.0,2.0,0.5,12.0,34.0,0.353,0.375,7.0,8.0,0.875,9.0,13.0,22.0,4.0,1.0,9.0,7.0,22.0,34.0,OOR
Detlef Schrempf,SF,34.0,61.0,2192.0,356.0,724.0,0.492,57.0,161.0,0.354,299.0,563.0,0.531,0.531,253.0,316.0,0.801,87.0,307.0,394.0,266.0,63.0,16.0,150.0,151.0,1022.0,OOR
Brent Scott,PF,25.0,16.0,55.0,8.0,17.0,0.471,0.0,0.0,0.0,8.0,17.0,0.471,0.471,3.0,6.0,0.5,3.0,6.0,9.0,3.0,1.0,1.0,4.0,14.0,19.0,OOR
Byron Scott,SG,35.0,79.0,1440.0,163.0,379.0,0.43,73.0,188.0,0.388,90.0,191.0,0.471,0.526,127.0,151.0,0.841,21.0,97.0,118.0,99.0,46.0,16.0,53.0,72.0,526.0,OOR
Dennis Scott,SF,28.0,66.0,2166.0,298.0,749.0,0.398,147.0,373.0,0.394,151.0,376.0,0.402,0.496,80.0,101.0,0.792,40.0,163.0,203.0,139.0,74.0,19.0,81.0,138.0,823.0,OOR
James Scott,SF,24.0,8.0,32.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,3.0,2.0,0.0,2.0,5.0,1.0,OOR
Shawnelle Scott,C,24.0,16.0,50.0,8.0,16.0,0.5,0.0,0.0,0.0,8.0,16.0,0.5,0.5,4.0,11.0,0.364,8.0,8.0,16.0,0.0,0.0,3.0,0.0,6.0,20.0,OOR
Malik Sealy,SG,26.0,80.0,2456.0,373.0,942.0,0.396,79.0,222.0,0.356,294.0,720.0,0.408,0.438,254.0,290.0,0.876,59.0,179.0,238.0,165.0,124.0,45.0,154.0,185.0,1079.0,OOR
Rony Seikaly,C,31.0,74.0,2615.0,460.0,907.0,0.507,0.0,3.0,0.0,460.0,904.0,0.509,0.507,357.0,500.0,0.714,274.0,427.0,701.0,92.0,49.0,107.0,218.0,275.0,1277.0,OOR
Brian Shaw,PG,30.0,77.0,1867.0,189.0,516.0,0.366,63.0,194.0,0.325,126.0,322.0,0.391,0.427,111.0,140.0,0.793,47.0,147.0,194.0,319.0,67.0,26.0,170.0,197.0,552.0,OOR
Lionel Simmons,SF,28.0,41.0,521.0,45.0,136.0,0.331,7.0,30.0,0.233,38.0,106.0,0.358,0.357,42.0,48.0,0.875,30.0,74.0,104.0,57.0,8.0,13.0,34.0,63.0,139.0,OOR
Dickey Simpkins,PF,24.0,48.0,395.0,31.0,93.0,0.333,1.0,4.0,0.25,30.0,89.0,0.337,0.339,28.0,40.0,0.7,36.0,56.0,92.0,31.0,5.0,5.0,35.0,44.0,91.0,OOR
